#erel:= 0.850;
#emax:= 2553.763;
#q:= 0.000;
#nesce:=    10;
#etime:= 0.042;
#snodes:=   227;
param nS:=    10;
param nSG:=    34;
param nRVSG :=
1 24
5 2
9 2
13 2
17 2
21 9
25 2
29 2
33 2
2 24
6 2
10 2
14 2
18 2
22 2
26 2
30 2
34 24
3 24
7 20
11 17
15 2
19 2
23 2
27 2
31 2
4 24
8 2
12 2
16 13
20 2
24 2
28 4
32 2
;


param ScenF :=
1 64.7764
59 73.8628
117 77.2383
175 63.5138
2 90.1795
60 65.9763
118 74.732
176 58.4147
3 78.7757
61 58.7015
119 72.7457
177 53.7472
4 70.0035
62 55.0624
120 67.073
178 67.006
5 66.4836
63 45.3909
121 0.0777541
179 80.9433
6 67.5892
64 37.7458
122 0
180 92.5257
7 71.0463
65 34.5996
123 0.0991157
181 68.0023
8 75.2879
66 42.2849
124 0
182 0.16154
9 96.684
67 64.7877
125 0.15777
183 0.606
10 101.251
68 88.3076
126 0
184 0.127586
11 70.522
69 84.073
127 54.4152
185 0.4686
12 55.412
70 76.5997
128 78.1146
186 0.115555
13 46.2673
71 74.2042
129 74.2394
187 0.2455
14 44.7245
72 72.3128
130 61.8541
188 0.109433
15 36.7065
73 67.5488
131 72.7642
189 0.004
16 20.4146
74 90.7999
132 77.5665
190 0.0826735
17 18.6302
75 81.7721
133 72.0711
191 0
18 31.0189
76 72.5807
134 64.5651
192 0.0462748
19 70.2203
77 62.5074
135 65.3746
193 0
20 107.114
78 69.3248
136 57.9487
194 118.615
21 109.679
79 77.2055
137 52.3271
195 107.903
22 96.2961
80 84.3305
138 48.6842
196 97.8085
23 97.8812
81 95.07
139 48.4584
197 79.0765
24 95.2099
82 86.5091
140 59.3656
198 0.0623078
25 13.9333
83 74.3971
141 66.9846
199 0
26 18.4217
84 76.2779
142 70.6632
200 0.163187
27 26.2782
85 74.1434
143 50.9078
201 0
28 28.0504
86 74.8573
144 0.228279
202 0.248134
29 30.1706
87 72.3345
145 0
203 0
30 30.095
88 65.6533
146 0.284262
204 0.293258
31 33.2415
89 70.8551
147 0
205 0
32 23.3745
90 73.954
148 0.330683
206 0.33789
33 21.9249
91 85.375
149 0.0454
207 0
34 32.9915
92 94.2775
150 0.358063
208 0.347505
35 43.9423
93 92.9009
151 0.3244
209 1.4646
36 52.2805
94 87.7291
152 60.9628
210 0
37 54.9083
95 84.2495
153 82.0384
