#erel:= 0.850;
#emax:= 2498.755;
#q:= 0.000;
#nesce:=    10;
#etime:= 0.048;
#snodes:=   301;
param nS:=    10;
param nSG:=    34;
param nRVSG :=
1 24
5 2
9 2
13 2
17 2
21 9
25 2
29 2
33 2
2 24
6 2
10 2
14 2
18 2
22 2
26 2
30 2
34 24
3 24
7 20
11 17
15 2
19 2
23 2
27 2
31 2
4 24
8 2
12 2
16 13
20 2
24 2
28 4
32 2
;


param ScenF :=
1 47.9836
59 78.8041
117 62.0624
175 83.7508
2 73.2254
60 74.2731
118 70.4451
176 81.029
3 70.6229
61 72.4778
119 81.3622
177 78.0987
4 63.0095
62 69.0557
120 80.0687
178 96.5394
5 55.6846
63 66.1972
121 0.0781718
179 109.895
6 55.5829
64 68.1091
122 0
180 116.691
7 64.8759
65 73.4621
123 0.122962
181 84.6393
8 75.5821
66 81.6755
124 0
182 0.0899934
9 101.775
67 95.8401
125 0.154638
183 0.6127
10 101.465
68 111.758
126 0
184 0.0653675
11 81.1039
69 112.883
127 50.8195
185 0.4741
12 73.77
70 105.102
128 76.0484
186 0.0277424
13 70.2735
71 89.936
129 74.6061
187 0.2494
14 66.6804
72 89.4293
130 66.0305
188 0.0129128
15 61.8454
73 50.9107
131 84.4399
189 0.0046
16 56.538
74 76.7232
132 95.4667
190 0.0335437
17 63.319
75 79.3633
133 94.1473
191 0
18 77.328
76 80.438
134 80.5834
192 0.0454797
19 100.62
77 75.6399
135 79.936
193 0
20 119.945
78 82.1138
136 73.884
194 142.909
21 116.405
79 89.6525
137 70.3266
195 121.914
22 102.341
80 89.8021
138 67.2915
196 104.909
23 89.1526
81 105.602
139 67.5064
197 96.8833
24 82.9317
82 104.869
140 77.8778
198 0.0377713
25 40.1681
83 99.5
141 91.6042
199 0
26 60.6733
84 92.2444
142 96.1468
200 0.0462431
27 71.592
85 75.9431
143 70.0037
201 0
28 78.769
86 64.7579
144 0.164397
202 0.0882397
29 82.7312
87 54.6248
145 0
203 0
30 71.8794
88 50.6452
146 0.156287
204 0.140227
31 61.6445
89 58.8299
147 0
205 0
32 41.9949
90 77.5255
148 0.139759
206 0.176126
33 38.1536
91 86.3748
149 0.0488
207 0
34 54.8876
92 105.908
150 0.115687
208 0.393146
35 76.1291
93 107.009
151 0.3346
209 3.12781
36 72.1405
94 98.7097
152 68.0411
210 16.4601
37 84.4472
95 90.9207
153 88.9349
