#erel:= 0.850;
#emax:= 2497.835;
#q:= 0.000;
#nesce:=     9;
#etime:= 0.046;
#snodes:=   227;
param nS:=    10;
param nSG:=    34;
param nRVSG :=
1 24
5 2
9 2
13 2
17 2
21 9
25 2
29 2
33 2
2 24
6 2
10 2
14 2
18 2
22 2
26 2
30 2
34 24
3 24
7 20
11 17
15 2
19 2
23 2
27 2
31 2
4 24
8 2
12 2
16 13
20 2
24 2
28 4
32 2
;


param ScenF :=
1 56.1549
59 111.315
117 90.2273
175 65.9017
2 85.9427
60 109.408
118 100.471
176 64.4782
3 78.3686
61 104.343
119 122.896
177 65.6154
4 75.697
62 102.288
120 121.499
178 87.7963
5 76.0055
63 95.8434
121 0.804499
179 104.191
6 80.1153
64 94.1848
122 0
180 109.578
7 91.1477
65 92.6783
123 0.785445
181 76.9787
8 104.559
66 100.03
124 0
182 0.597941
9 124.824
67 114.746
125 0.768901
183 0.6027
10 129.023
68 132.208
126 0
184 0.626024
11 110.892
69 122.098
127 57.3449
185 0.4655
12 97.48
70 107.627
128 81.2837
186 0.65272
13 89.6274
71 99.1285
129 84.0926
187 0.2422
14 90.0645
72 100.786
130 76.6302
188 0.661207
15 89.7962
73 53.464
131 100.962
189 0.0036
16 89.9544
74 85.7081
132 104.671
190 0.630256
17 91.4191
75 83.8133
133 92.1281
191 0
18 103.063
76 84.4941
134 75.3787
192 0.558065
19 125.35
77 80.9042
135 72.4155
193 0
20 145.965
78 83.877
136 68.2936
194 107.028
21 143.349
79 83.9185
137 69.1087
195 92.4116
22 133.686
80 84.0616
138 61.2484
196 82.8066
23 126.881
81 105.54
139 53.6542
197 65.1139
24 109.78
82 104.879
140 59.8102
198 0.519963
25 32.5141
83 100.844
141 89.0393
199 0
26 46.9259
84 95.0741
142 104.598
200 0.533722
27 49.9952
85 90.4625
143 80.095
201 0
28 47.5578
86 85.271
144 0.73818
202 0.542559
29 47.3546
87 76.8912
145 0
203 0
30 44.3484
88 71.1649
146 0.700792
204 0.570488
31 46.2279
89 74.89
147 0
205 0
32 31.8976
90 86.6238
148 0.674034
206 0.609327
33 4.40046
91 104.435
149 0.043
207 0
34 8.98753
92 126.167
150 0.600981
208 0.467812
35 11.6336
93 123.563
151 0.3059
209 1.92944
36 21.2453
94 110.273
152 82.9785
210 0
37 18.8602
95 99.0097
153 100.275
211 2.25033
38 17.1684
96 90.1173
154 93.6024
212 0
