#erel:= 0.850;
#emax:= 2473.535;
#q:= 0.000;
#nesce:=     6;
#etime:= 0.031;
#snodes:=   192;
param nS:=    10;
param nSG:=    34;
param nRVSG :=
1 24
5 2
9 2
13 2
17 2
21 9
25 2
29 2
33 2
2 24
6 2
10 2
14 2
18 2
22 2
26 2
30 2
34 24
3 24
7 20
11 17
15 2
19 2
23 2
27 2
31 2
4 24
8 2
12 2
16 13
20 2
24 2
28 4
32 2
;


param ScenF :=
1 39.1163
59 19.7985
117 27.7391
175 31.1684
2 55.609
60 21.3749
118 29.1579
176 30.6633
3 43.3563
61 19.347
119 54.3978
177 32.4649
4 36.256
62 19.0007
120 46.6785
178 53.4177
5 35.4715
63 23.2201
121 0.413341
179 77.1809
6 36.7408
64 29.0777
122 0
180 90.9003
7 42.0806
65 31.1975
123 0.365757
181 64.2812
8 39.6156
66 37.6078
124 0
182 0.428431
9 45.7866
67 49.4551
125 0.305846
183 0.4551
10 42.4763
68 68.3281
126 0
184 0.426121
11 39.5254
69 90.3677
127 7.40824
185 0.2885
12 32.8122
70 88.6684
128 25.8778
186 0.411703
13 36.7759
71 86.2957
129 24.83
187 0.1215
14 41.1579
72 70.4352
130 23.9817
188 0.38204
15 42.8446
73 10.8509
131 36.4782
189 0.0017
16 37.8537
74 22.3348
132 43.4447
190 0.332687
17 41.3164
75 9.11862
133 43.2524
191 0
18 55.1908
76 1.14478
134 48.3207
192 0.27405
19 72.0189
77 3.52219
135 55.7829
193 0
20 91.4123
78 0.300105
136 63.5135
194 88.1761
21 93.3622
79 0
137 64.9401
195 80.048
22 91.3903
80 0
138 60.7802
196 53.5875
23 93.2748
81 0
139 59.9595
197 49.0931
24 73.4841
82 0
140 71.9565
198 0.232839
25 49.4937
83 10.3281
141 79.596
199 0
26 64.501
84 20.8861
142 83.6974
200 0.206062
27 77.2862
85 23.8195
143 63.9764
201 0
28 82.9189
86 26.376
144 0.263438
202 0.214975
29 86.4924
87 32.6268
145 0
203 0
30 78.3244
88 32.4028
146 0.250015
204 0.247814
31 69.3683
89 33.6486
147 0
205 0
32 55.2681
90 22.1904
148 0.257453
206 0.250437
33 62.2518
91 32.0733
149 0.0002
207 0
34 79.2198
92 50.6292
150 0.224918
208 2.61503
35 79.8737
93 77.3045
151 0.1317
209 9.99541
36 74.4555
94 69.8055
152 31.2757
210 94.3182
37 82.5944
95 65.396
153 30.4662
