# Parameters for Flexible Demand Model 
## Central Demand
param FD := 1 17.03
            2 15.63
            3 14.75
            4 14.44
            5 14.34
            6 14.95
            7 17.69
            8 21.89
            9 24.49
            10 25.48
            11 26.46
            12 26.97
            13 27.54
            14 28.53
            15 28.48
            16 27.86
            17 26.87
            18 26.48
            19 26.24
            20 27.64
            21 27.48
            22 25.54
            23 22.48
            24 19.72
; 
 
## Lower Bound on Flexible Demand 
param FD_L := 1 13.63
            2 12.51
            3 11.8
            4 11.56
            5 11.47
            6 11.96
            7 14.15
            8 17.51
            9 19.6
            10 20.39
            11 21.17
            12 21.58
            13 22.03
            14 22.82
            15 22.78
            16 22.29
            17 21.5
            18 21.19
            19 20.99
            20 22.11
            21 21.98
            22 20.43
            23 17.98
            24 15.78
; 
 
## Upper Bound on Flexible Demand 
param FD_U := 1 20.44
            2 18.76
            3 17.7
            4 17.33
            5 17.21
            6 17.94
            7 21.22
            8 26.26
            9 29.39
            10 30.58
            11 31.76
            12 32.36
            13 33.05
            14 34.23
            15 34.17
            16 33.43
            17 32.24
            18 31.78
            19 31.49
            20 33.17
            21 32.97
            22 30.64
            23 26.97
            24 23.66
; 
 
## Upper Bound on Upwards Reserve Provided by Flexible Demand 
param RUFD := 1 6.81
            2 6.25
            3 5.9
            4 5.78
            5 5.74
            6 5.98
            7 7.07
            8 8.75
            9 9.8
            10 10.19
            11 10.59
            12 10.79
            13 11.02
            14 11.41
            15 11.39
            16 11.14
            17 10.75
            18 10.59
            19 10.5
            20 11.06
            21 10.99
            22 10.21
            23 8.99
            24 7.89
; 
 
## Upper Bound on Downwards Reserve Provided by Flexible Demand 
param RDFD := 1 40.88
            2 37.52
            3 35.4
            4 34.67
            5 34.41
            6 35.87
            7 42.45
            8 52.53
            9 58.79
            10 61.16
            11 63.51
            12 64.73
            13 66.1
            14 68.46
            15 68.35
            16 66.86
            17 64.49
            18 63.56
            19 62.98
            20 66.34
            21 65.94
            22 61.29
            23 53.94
            24 47.33
; 
 
## Number nFI of time intervals in which a certain fraction of the demand has to be met (card(set F)) 
param nFI := 2; 
 
## First time step of interval f in FI 
param TF_L :=   1 7 
                2 18
; 
 
## Last time step of interval f in FI
param TF_U :=   1 9 
                2 22
; 
 
## Fraction of central demand that needs to be met during interval f in FI 
param coef_FD :=    1 1 
                    2 1
; 
 
## Cost per unit of flexible demand activated [EUR]
param C_FD := 1; 
