# Parameters for Flexible Demand Model 
## Central Demand
param FD := 1 28.36
            2 24.82
            3 23.27
            4 21.98
            5 21.69
            6 22.84
            7 28.7
            8 36.36
            9 42.77
            10 46.17
            11 47.3
            12 47.36
            13 48.05
            14 47.24
            15 46.8
            16 44.94
            17 44.84
            18 44.04
            19 45.38
            20 46.26
            21 45.43
            22 41.4
            23 36.24
            24 33.13
; 
 
## Lower Bound on Flexible Demand 
param FD_L := 1 22.69
            2 19.86
            3 18.62
            4 17.59
            5 17.35
            6 18.27
            7 22.96
            8 29.09
            9 34.22
            10 36.93
            11 37.84
            12 37.88
            13 38.44
            14 37.8
            15 37.44
            16 35.96
            17 35.87
            18 35.23
            19 36.3
            20 37.01
            21 36.34
            22 33.12
            23 28.99
            24 26.51
; 
 
## Upper Bound on Flexible Demand 
param FD_U := 1 34.03
            2 29.79
            3 27.92
            4 26.38
            5 26.03
            6 27.4
            7 34.44
            8 43.63
            9 51.33
            10 55.4
            11 56.76
            12 56.83
            13 57.66
            14 56.69
            15 56.16
            16 53.93
            17 53.81
            18 52.84
            19 54.45
            20 55.52
            21 54.51
            22 49.68
            23 43.49
            24 39.76
; 
 
## Upper Bound on Upwards Reserve Provided by Flexible Demand 
param RUFD := 1 11.34
            2 9.93
            3 9.31
            4 8.79
            5 8.68
            6 9.13
            7 11.48
            8 14.54
            9 17.11
            10 18.47
            11 18.92
            12 18.94
            13 19.22
            14 18.9
            15 18.72
            16 17.98
            17 17.94
            18 17.61
            19 18.15
            20 18.51
            21 18.17
            22 16.56
            23 14.5
            24 13.25
; 
 
## Upper Bound on Downwards Reserve Provided by Flexible Demand 
param RDFD := 1 68.06
            2 59.58
            3 55.85
            4 52.76
            5 52.05
            6 54.8
            7 68.89
            8 87.27
            9 102.66
            10 110.8
            11 113.52
            12 113.65
            13 115.33
            14 113.39
            15 112.31
            16 107.87
            17 107.62
            18 105.69
            19 108.91
            20 111.03
            21 109.02
            22 99.35
            23 86.98
            24 79.52
; 
 
## Number nFI of time intervals in which a certain fraction of the demand has to be met (card(set F)) 
param nFI := 2; 
 
## First time step of interval f in FI 
param TF_L :=   1 7 
                2 18
; 
 
## Last time step of interval f in FI
param TF_U :=   1 9 
                2 22
; 
 
## Fraction of central demand that needs to be met during interval f in FI 
param coef_FD :=    1 1 
                    2 1
; 
 
## Cost per unit of flexible demand activated [EUR]
param C_FD := 1; 
