# Parameters for Flexible Demand Model 
## Central Demand
param FD := 1 17.26
            2 15.66
            3 15.0
            4 14.73
            5 14.52
            6 15.15
            7 17.85
            8 21.74
            9 24.24
            10 25.27
            11 26.3
            12 26.56
            13 27.28
            14 27.86
            15 28.08
            16 27.2
            17 26.82
            18 26.5
            19 25.96
            20 26.46
            21 27.06
            22 25.28
            23 22.28
            24 19.71
; 
 
## Lower Bound on Flexible Demand 
param FD_L := 1 13.8
            2 12.53
            3 12.0
            4 11.78
            5 11.62
            6 12.12
            7 14.28
            8 17.39
            9 19.39
            10 20.22
            11 21.04
            12 21.25
            13 21.82
            14 22.29
            15 22.46
            16 21.76
            17 21.46
            18 21.2
            19 20.77
            20 21.17
            21 21.65
            22 20.22
            23 17.83
            24 15.77
; 
 
## Upper Bound on Flexible Demand 
param FD_U := 1 20.71
            2 18.8
            3 18.0
            4 17.67
            5 17.42
            6 18.18
            7 21.42
            8 26.09
            9 29.09
            10 30.32
            11 31.56
            12 31.88
            13 32.73
            14 33.43
            15 33.69
            16 32.64
            17 32.18
            18 31.8
            19 31.15
            20 31.75
            21 32.48
            22 30.33
            23 26.74
            24 23.65
; 
 
## Upper Bound on Upwards Reserve Provided by Flexible Demand 
param RUFD := 1 6.9
            2 6.27
            3 6.0
            4 5.89
            5 5.81
            6 6.06
            7 7.14
            8 8.7
            9 9.7
            10 10.11
            11 10.52
            12 10.63
            13 10.91
            14 11.14
            15 11.23
            16 10.88
            17 10.73
            18 10.6
            19 10.38
            20 10.58
            21 10.83
            22 10.11
            23 8.91
            24 7.88
; 
 
## Upper Bound on Downwards Reserve Provided by Flexible Demand 
param RDFD := 1 41.41
            2 37.59
            3 36.01
            4 35.35
            5 34.85
            6 36.35
            7 42.85
            8 52.18
            9 58.18
            10 60.65
            11 63.13
            12 63.76
            13 65.47
            14 66.86
            15 67.39
            16 65.29
            17 64.37
            18 63.6
            19 62.3
            20 63.5
            21 64.95
            22 60.66
            23 53.48
            24 47.3
; 
 
## Number nFI of time intervals in which a certain fraction of the demand has to be met (card(set F)) 
param nFI := 2; 
 
## First time step of interval f in FI 
param TF_L :=   1 7 
                2 18
; 
 
## Last time step of interval f in FI
param TF_U :=   1 9 
                2 22
; 
 
## Fraction of central demand that needs to be met during interval f in FI 
param coef_FD :=    1 1 
                    2 1
; 
 
## Cost per unit of flexible demand activated [EUR]
param C_FD := 1; 
