# Parameters for Flexible Demand Model 
## Central Demand
param FD := 1 16.95
            2 15.52
            3 14.86
            4 14.5
            5 14.57
            6 15.3
            7 18.29
            8 22.32
            9 24.67
            10 26.14
            11 27.14
            12 27.67
            13 28.05
            14 28.88
            15 29.04
            16 28.07
            17 27.52
            18 27.11
            19 27.0
            20 28.1
            21 28.3
            22 26.1
            23 22.8
            24 19.92
; 
 
## Lower Bound on Flexible Demand 
param FD_L := 1 13.56
            2 12.42
            3 11.89
            4 11.6
            5 11.66
            6 12.24
            7 14.63
            8 17.86
            9 19.74
            10 20.91
            11 21.71
            12 22.14
            13 22.44
            14 23.11
            15 23.23
            16 22.45
            17 22.01
            18 21.69
            19 21.6
            20 22.48
            21 22.64
            22 20.88
            23 18.24
            24 15.94
; 
 
## Upper Bound on Flexible Demand 
param FD_U := 1 20.34
            2 18.63
            3 17.83
            4 17.39
            5 17.49
            6 18.36
            7 21.94
            8 26.79
            9 29.61
            10 31.37
            11 32.56
            12 33.21
            13 33.66
            14 34.66
            15 34.84
            16 33.68
            17 33.02
            18 32.53
            19 32.4
            20 33.72
            21 33.96
            22 31.33
            23 27.36
            24 23.9
; 
 
## Upper Bound on Upwards Reserve Provided by Flexible Demand 
param RUFD := 1 6.78
            2 6.21
            3 5.94
            4 5.8
            5 5.83
            6 6.12
            7 7.31
            8 8.93
            9 9.87
            10 10.46
            11 10.85
            12 11.07
            13 11.22
            14 11.55
            15 11.61
            16 11.23
            17 11.01
            18 10.84
            19 10.8
            20 11.24
            21 11.32
            22 10.44
            23 9.12
            24 7.97
; 
 
## Upper Bound on Downwards Reserve Provided by Flexible Demand 
param RDFD := 1 40.68
            2 37.25
            3 35.67
            4 34.79
            5 34.97
            6 36.71
            7 43.89
            8 53.58
            9 59.22
            10 62.74
            11 65.13
            12 66.42
            13 67.33
            14 69.32
            15 69.68
            16 67.36
            17 66.04
            18 65.07
            19 64.81
            20 67.43
            21 67.91
            22 62.65
            23 54.72
            24 47.81
; 
 
## Number nFI of time intervals in which a certain fraction of the demand has to be met (card(set F)) 
param nFI := 2; 
 
## First time step of interval f in FI 
param TF_L :=   1 7 
                2 18
; 
 
## Last time step of interval f in FI
param TF_U :=   1 9 
                2 22
; 
 
## Fraction of central demand that needs to be met during interval f in FI 
param coef_FD :=    1 1 
                    2 1
; 
 
## Cost per unit of flexible demand activated [EUR]
param C_FD := 1; 
