# Parameters for Flexible Demand Model 
## Central Demand
param FD := 1 24.55
            2 22.62
            3 20.9
            4 19.93
            5 19.7
            6 20.76
            7 21.68
            8 22.6
            9 25.07
            10 27.7
            11 29.42
            12 31.37
            13 31.8
            14 32.08
            15 30.48
            16 29.1
            17 27.89
            18 29.69
            19 30.99
            20 31.09
            21 31.76
            22 32.14
            23 30.16
            24 26.57
; 
 
## Lower Bound on Flexible Demand 
param FD_L := 1 19.64
            2 18.1
            3 16.72
            4 15.95
            5 15.76
            6 16.61
            7 17.34
            8 18.08
            9 20.05
            10 22.16
            11 23.54
            12 25.1
            13 25.44
            14 25.66
            15 24.38
            16 23.28
            17 22.31
            18 23.75
            19 24.79
            20 24.87
            21 25.41
            22 25.72
            23 24.13
            24 21.26
; 
 
## Upper Bound on Flexible Demand 
param FD_U := 1 29.46
            2 27.14
            3 25.08
            4 23.92
            5 23.64
            6 24.91
            7 26.02
            8 27.11
            9 30.08
            10 33.23
            11 35.3
            12 37.65
            13 38.15
            14 38.49
            15 36.57
            16 34.92
            17 33.46
            18 35.63
            19 37.19
            20 37.3
            21 38.11
            22 38.57
            23 36.19
            24 31.88
; 
 
## Upper Bound on Upwards Reserve Provided by Flexible Demand 
param RUFD := 1 9.82
            2 9.05
            3 8.36
            4 7.97
            5 7.88
            6 8.3
            7 8.67
            8 9.04
            9 10.03
            10 11.08
            11 11.77
            12 12.55
            13 12.72
            14 12.83
            15 12.19
            16 11.64
            17 11.15
            18 11.88
            19 12.4
            20 12.43
            21 12.7
            22 12.86
            23 12.06
            24 10.63
; 
 
## Upper Bound on Downwards Reserve Provided by Flexible Demand 
param RDFD := 1 58.92
            2 54.29
            3 50.15
            4 47.84
            5 47.28
            6 49.83
            7 52.03
            8 54.23
            9 60.16
            10 66.47
            11 70.61
            12 75.29
            13 76.31
            14 76.98
            15 73.14
            16 69.84
            17 66.93
            18 71.25
            19 74.38
            20 74.61
            21 76.22
            22 77.15
            23 72.38
            24 63.77
; 
 
## Number nFI of time intervals in which a certain fraction of the demand has to be met (card(set F)) 
param nFI := 2; 
 
## First time step of interval f in FI 
param TF_L :=   1 7 
                2 18
; 
 
## Last time step of interval f in FI
param TF_U :=   1 9 
                2 22
; 
 
## Fraction of central demand that needs to be met during interval f in FI 
param coef_FD :=    1 1 
                    2 1
; 
 
## Cost per unit of flexible demand activated [EUR]
param C_FD := 1; 
