# Parameters for Flexible Demand Model 
## Central Demand
param FD := 1 24.49
            2 21.85
            3 20.34
            4 19.48
            5 19.08
            6 19.23
            7 20.27
            8 21.77
            9 24.39
            10 29.06
            11 31.32
            12 32.41
            13 32.94
            14 35.93
            15 35.92
            16 34.05
            17 33.73
            18 32.81
            19 34.33
            20 35.51
            21 36.61
            22 34.15
            23 32.02
            24 28.45
; 
 
## Lower Bound on Flexible Demand 
param FD_L := 1 19.59
            2 17.48
            3 16.27
            4 15.58
            5 15.26
            6 15.39
            7 16.22
            8 17.42
            9 19.51
            10 23.25
            11 25.06
            12 25.92
            13 26.35
            14 28.74
            15 28.73
            16 27.24
            17 26.99
            18 26.25
            19 27.46
            20 28.41
            21 29.28
            22 27.32
            23 25.62
            24 22.76
; 
 
## Upper Bound on Flexible Demand 
param FD_U := 1 29.39
            2 26.22
            3 24.41
            4 23.37
            5 22.89
            6 23.08
            7 24.32
            8 26.13
            9 29.26
            10 34.88
            11 37.58
            12 38.89
            13 39.52
            14 43.11
            15 43.1
            16 40.86
            17 40.48
            18 39.38
            19 41.19
            20 42.61
            21 43.93
            22 40.98
            23 38.43
            24 34.14
; 
 
## Upper Bound on Upwards Reserve Provided by Flexible Demand 
param RUFD := 1 9.8
            2 8.74
            3 8.14
            4 7.79
            5 7.63
            6 7.69
            7 8.11
            8 8.71
            9 9.75
            10 11.63
            11 12.53
            12 12.96
            13 13.17
            14 14.37
            15 14.37
            16 13.62
            17 13.49
            18 13.13
            19 13.73
            20 14.2
            21 14.64
            22 13.66
            23 12.81
            24 11.38
; 
 
## Upper Bound on Downwards Reserve Provided by Flexible Demand 
param RDFD := 1 58.77
            2 52.45
            3 48.82
            4 46.74
            5 45.78
            6 46.16
            7 48.65
            8 52.25
            9 58.53
            10 69.75
            11 75.17
            12 77.77
            13 79.05
            14 86.23
            15 86.2
            16 81.72
            17 80.96
            18 78.75
            19 82.38
            20 85.22
            21 87.85
            22 81.96
            23 76.85
            24 68.29
; 
 
## Number nFI of time intervals in which a certain fraction of the demand has to be met (card(set F)) 
param nFI := 2; 
 
## First time step of interval f in FI 
param TF_L :=   1 7 
                2 18
; 
 
## Last time step of interval f in FI
param TF_U :=   1 9 
                2 22
; 
 
## Fraction of central demand that needs to be met during interval f in FI 
param coef_FD :=    1 1 
                    2 1
; 
 
## Cost per unit of flexible demand activated [EUR]
param C_FD := 1; 
