# Parameters for Flexible Demand Model 
## Central Demand
param FD := 1 28.37
            2 24.22
            3 23.14
            4 23.16
            5 23.17
            6 23.46
            7 30.27
            8 37.9
            9 44.5
            10 49.07
            11 50.78
            12 50.89
            13 49.62
            14 51.48
            15 50.18
            16 48.0
            17 47.82
            18 47.28
            19 48.06
            20 48.74
            21 49.15
            22 44.8
            23 37.84
            24 31.92
; 
 
## Lower Bound on Flexible Demand 
param FD_L := 1 22.69
            2 19.38
            3 18.51
            4 18.53
            5 18.54
            6 18.77
            7 24.21
            8 30.32
            9 35.6
            10 39.26
            11 40.62
            12 40.71
            13 39.7
            14 41.18
            15 40.15
            16 38.4
            17 38.26
            18 37.82
            19 38.45
            20 38.99
            21 39.32
            22 35.84
            23 30.27
            24 25.53
; 
 
## Upper Bound on Flexible Demand 
param FD_U := 1 34.04
            2 29.07
            3 27.76
            4 27.79
            5 27.81
            6 28.16
            7 36.32
            8 45.48
            9 53.41
            10 58.88
            11 60.93
            12 61.06
            13 59.55
            14 61.77
            15 60.22
            16 57.6
            17 57.39
            18 56.73
            19 57.67
            20 58.48
            21 58.98
            22 53.76
            23 45.41
            24 38.3
; 
 
## Upper Bound on Upwards Reserve Provided by Flexible Demand 
param RUFD := 1 11.35
            2 9.69
            3 9.25
            4 9.26
            5 9.27
            6 9.39
            7 12.11
            8 15.16
            9 17.8
            10 19.63
            11 20.31
            12 20.35
            13 19.85
            14 20.59
            15 20.07
            16 19.2
            17 19.13
            18 18.91
            19 19.22
            20 19.49
            21 19.66
            22 17.92
            23 15.14
            24 12.77
; 
 
## Upper Bound on Downwards Reserve Provided by Flexible Demand 
param RDFD := 1 68.08
            2 58.13
            3 55.52
            4 55.58
            5 55.61
            6 56.31
            7 72.64
            8 90.96
            9 106.81
            10 117.77
            11 121.87
            12 122.13
            13 119.09
            14 123.55
            15 120.44
            16 115.21
            17 114.78
            18 113.46
            19 115.35
            20 116.97
            21 117.97
            22 107.52
            23 90.82
            24 76.6
; 
 
## Number nFI of time intervals in which a certain fraction of the demand has to be met (card(set F)) 
param nFI := 2; 
 
## First time step of interval f in FI 
param TF_L :=   1 7 
                2 18
; 
 
## Last time step of interval f in FI
param TF_U :=   1 9 
                2 22
; 
 
## Fraction of central demand that needs to be met during interval f in FI 
param coef_FD :=    1 1 
                    2 1
; 
 
## Cost per unit of flexible demand activated [EUR]
param C_FD := 1; 
