# Parameters for Flexible Demand Model 
## Central Demand
param FD := 1 17.53
            2 16.3
            3 15.32
            4 14.79
            5 14.64
            6 14.72
            7 15.64
            8 16.82
            9 18.16
            10 20.4
            11 22.1
            12 22.91
            13 23.21
            14 24.0
            15 23.78
            16 22.31
            17 21.36
            18 20.98
            19 21.03
            20 22.01
            21 23.06
            22 22.41
            23 20.73
            24 18.95
; 
 
## Lower Bound on Flexible Demand 
param FD_L := 1 14.02
            2 13.04
            3 12.25
            4 11.83
            5 11.71
            6 11.78
            7 12.51
            8 13.46
            9 14.52
            10 16.32
            11 17.68
            12 18.33
            13 18.56
            14 19.2
            15 19.02
            16 17.85
            17 17.09
            18 16.79
            19 16.82
            20 17.61
            21 18.44
            22 17.93
            23 16.59
            24 15.16
; 
 
## Upper Bound on Flexible Demand 
param FD_U := 1 21.03
            2 19.56
            3 18.38
            4 17.75
            5 17.57
            6 17.67
            7 18.77
            8 20.19
            9 21.79
            10 24.48
            11 26.52
            12 27.5
            13 27.85
            14 28.8
            15 28.53
            16 26.77
            17 25.64
            18 25.18
            19 25.23
            20 26.41
            21 27.67
            22 26.9
            23 24.88
            24 22.74
; 
 
## Upper Bound on Upwards Reserve Provided by Flexible Demand 
param RUFD := 1 7.01
            2 6.52
            3 6.13
            4 5.92
            5 5.86
            6 5.89
            7 6.26
            8 6.73
            9 7.26
            10 8.16
            11 8.84
            12 9.17
            13 9.28
            14 9.6
            15 9.51
            16 8.92
            17 8.55
            18 8.39
            19 8.41
            20 8.8
            21 9.22
            22 8.97
            23 8.29
            24 7.58
; 
 
## Upper Bound on Downwards Reserve Provided by Flexible Demand 
param RDFD := 1 42.06
            2 39.12
            3 36.76
            4 35.5
            5 35.13
            6 35.34
            7 37.53
            8 40.37
            9 43.57
            10 48.96
            11 53.03
            12 54.99
            13 55.69
            14 57.61
            15 57.06
            16 53.55
            17 51.27
            18 50.36
            19 50.46
            20 52.83
            21 55.33
            22 53.79
            23 49.76
            24 45.47
; 
 
## Number nFI of time intervals in which a certain fraction of the demand has to be met (card(set F)) 
param nFI := 2; 
 
## First time step of interval f in FI 
param TF_L :=   1 7 
                2 18
; 
 
## Last time step of interval f in FI
param TF_U :=   1 9 
                2 22
; 
 
## Fraction of central demand that needs to be met during interval f in FI 
param coef_FD :=    1 1 
                    2 1
; 
 
## Cost per unit of flexible demand activated [EUR]
param C_FD := 1; 
