# Parameters for Flexible Demand Model 
## Central Demand
param FD := 1 27.16
            2 23.52
            3 22.38
            4 22.17
            5 21.7
            6 21.78
            7 21.74
            8 24.11
            9 25.75
            10 27.74
            11 30.95
            12 31.53
            13 32.27
            14 33.07
            15 32.99
            16 31.72
            17 32.75
            18 33.4
            19 34.7
            20 35.2
            21 35.84
            22 35.02
            23 32.05
            24 27.88
; 
 
## Lower Bound on Flexible Demand 
param FD_L := 1 21.72
            2 18.81
            3 17.9
            4 17.74
            5 17.36
            6 17.42
            7 17.4
            8 19.29
            9 20.6
            10 22.19
            11 24.76
            12 25.23
            13 25.82
            14 26.46
            15 26.39
            16 25.38
            17 26.2
            18 26.72
            19 27.76
            20 28.16
            21 28.67
            22 28.02
            23 25.64
            24 22.31
; 
 
## Upper Bound on Flexible Demand 
param FD_U := 1 32.59
            2 28.22
            3 26.85
            4 26.61
            5 26.04
            6 26.13
            7 26.09
            8 28.93
            9 30.9
            10 33.29
            11 37.14
            12 37.84
            13 38.73
            14 39.68
            15 39.59
            16 38.07
            17 39.3
            18 40.08
            19 41.63
            20 42.24
            21 43.01
            22 42.02
            23 38.46
            24 33.46
; 
 
## Upper Bound on Upwards Reserve Provided by Flexible Demand 
param RUFD := 1 10.86
            2 9.41
            3 8.95
            4 8.87
            5 8.68
            6 8.71
            7 8.7
            8 9.64
            9 10.3
            10 11.1
            11 12.38
            12 12.61
            13 12.91
            14 13.23
            15 13.2
            16 12.69
            17 13.1
            18 13.36
            19 13.88
            20 14.08
            21 14.34
            22 14.01
            23 12.82
            24 11.15
; 
 
## Upper Bound on Downwards Reserve Provided by Flexible Demand 
param RDFD := 1 65.17
            2 56.44
            3 53.71
            4 53.21
            5 52.07
            6 52.27
            7 52.19
            8 57.87
            9 61.8
            10 66.57
            11 74.28
            12 75.68
            13 77.45
            14 79.37
            15 79.18
            16 76.14
            17 78.59
            18 80.16
            19 83.27
            20 84.48
            21 86.01
            22 84.05
            23 76.92
            24 66.92
; 
 
## Number nFI of time intervals in which a certain fraction of the demand has to be met (card(set F)) 
param nFI := 2; 
 
## First time step of interval f in FI 
param TF_L :=   1 7 
                2 18
; 
 
## Last time step of interval f in FI
param TF_U :=   1 9 
                2 22
; 
 
## Fraction of central demand that needs to be met during interval f in FI 
param coef_FD :=    1 1 
                    2 1
; 
 
## Cost per unit of flexible demand activated [EUR]
param C_FD := 1; 
