# Parameters for Flexible Demand Model 
## Central Demand
param FD := 1 17.4
            2 15.96
            3 15.13
            4 14.63
            5 14.38
            6 14.6
            7 15.79
            8 16.98
            9 18.65
            10 20.92
            11 22.63
            12 23.19
            13 23.4
            14 24.18
            15 24.15
            16 22.71
            17 21.61
            18 21.41
            19 21.31
            20 22.25
            21 23.25
            22 22.57
            23 20.53
            24 18.92
; 
 
## Lower Bound on Flexible Demand 
param FD_L := 1 13.92
            2 12.76
            3 12.1
            4 11.71
            5 11.51
            6 11.68
            7 12.63
            8 13.59
            9 14.92
            10 16.74
            11 18.1
            12 18.55
            13 18.72
            14 19.34
            15 19.32
            16 18.17
            17 17.29
            18 17.13
            19 17.05
            20 17.8
            21 18.6
            22 18.06
            23 16.42
            24 15.13
; 
 
## Upper Bound on Flexible Demand 
param FD_U := 1 20.88
            2 19.15
            3 18.16
            4 17.56
            5 17.26
            6 17.53
            7 18.94
            8 20.38
            9 22.38
            10 25.11
            11 27.15
            12 27.83
            13 28.08
            14 29.01
            15 28.98
            16 27.25
            17 25.94
            18 25.69
            19 25.57
            20 26.7
            21 27.9
            22 27.08
            23 24.64
            24 22.7
; 
 
## Upper Bound on Upwards Reserve Provided by Flexible Demand 
param RUFD := 1 6.96
            2 6.38
            3 6.05
            4 5.85
            5 5.75
            6 5.84
            7 6.31
            8 6.79
            9 7.46
            10 8.37
            11 9.05
            12 9.28
            13 9.36
            14 9.67
            15 9.66
            16 9.08
            17 8.65
            18 8.56
            19 8.52
            20 8.9
            21 9.3
            22 9.03
            23 8.21
            24 7.57
; 
 
## Upper Bound on Downwards Reserve Provided by Flexible Demand 
param RDFD := 1 41.76
            2 38.29
            3 36.31
            4 35.12
            5 34.52
            6 35.05
            7 37.89
            8 40.76
            9 44.75
            10 50.22
            11 54.3
            12 55.66
            13 56.16
            14 58.02
            15 57.96
            16 54.51
            17 51.87
            18 51.38
            19 51.14
            20 53.4
            21 55.8
            22 54.17
            23 49.27
            24 45.4
; 
 
## Number nFI of time intervals in which a certain fraction of the demand has to be met (card(set F)) 
param nFI := 2; 
 
## First time step of interval f in FI 
param TF_L :=   1 7 
                2 18
; 
 
## Last time step of interval f in FI
param TF_U :=   1 9 
                2 22
; 
 
## Fraction of central demand that needs to be met during interval f in FI 
param coef_FD :=    1 1 
                    2 1
; 
 
## Cost per unit of flexible demand activated [EUR]
param C_FD := 1; 
