# Parameters for Flexible Demand Model 
## Central Demand
param FD := 1 17.12
            2 15.58
            3 14.85
            4 14.42
            5 14.32
            6 14.88
            7 17.78
            8 21.78
            9 24.38
            10 25.6
            11 26.78
            12 27.36
            13 27.83
            14 28.67
            15 28.64
            16 27.5
            17 26.69
            18 26.35
            19 26.2
            20 27.28
            21 26.84
            22 25.07
            23 22.39
            24 20.14
; 
 
## Lower Bound on Flexible Demand 
param FD_L := 1 13.7
            2 12.46
            3 11.88
            4 11.54
            5 11.45
            6 11.91
            7 14.23
            8 17.43
            9 19.51
            10 20.48
            11 21.42
            12 21.89
            13 22.26
            14 22.93
            15 22.92
            16 22.0
            17 21.35
            18 21.08
            19 20.96
            20 21.83
            21 21.47
            22 20.05
            23 17.91
            24 16.11
; 
 
## Upper Bound on Flexible Demand 
param FD_U := 1 20.55
            2 18.7
            3 17.82
            4 17.31
            5 17.18
            6 17.86
            7 21.34
            8 26.14
            9 29.26
            10 30.72
            11 32.13
            12 32.84
            13 33.4
            14 34.4
            15 34.37
            16 33.0
            17 32.03
            18 31.62
            19 31.43
            20 32.74
            21 32.21
            22 30.08
            23 26.87
            24 24.16
; 
 
## Upper Bound on Upwards Reserve Provided by Flexible Demand 
param RUFD := 1 6.85
            2 6.23
            3 5.94
            4 5.77
            5 5.73
            6 5.95
            7 7.11
            8 8.71
            9 9.75
            10 10.24
            11 10.71
            12 10.95
            13 11.13
            14 11.47
            15 11.46
            16 11.0
            17 10.68
            18 10.54
            19 10.48
            20 10.91
            21 10.74
            22 10.03
            23 8.96
            24 8.05
; 
 
## Upper Bound on Downwards Reserve Provided by Flexible Demand 
param RDFD := 1 41.09
            2 37.39
            3 35.65
            4 34.62
            5 34.36
            6 35.72
            7 42.68
            8 52.28
            9 58.52
            10 61.44
            11 64.27
            12 65.68
            13 66.79
            14 68.8
            15 68.75
            16 66.01
            17 64.05
            18 63.23
            19 62.87
            20 65.48
            21 64.41
            22 60.16
            23 53.74
            24 48.33
; 
 
## Number nFI of time intervals in which a certain fraction of the demand has to be met (card(set F)) 
param nFI := 2; 
 
## First time step of interval f in FI 
param TF_L :=   1 7 
                2 18
; 
 
## Last time step of interval f in FI
param TF_U :=   1 9 
                2 22
; 
 
## Fraction of central demand that needs to be met during interval f in FI 
param coef_FD :=    1 1 
                    2 1
; 
 
## Cost per unit of flexible demand activated [EUR]
param C_FD := 1; 
