#erel:= 0.850;
#emax:= 2245.580;
#q:= 0.000;
#nesce:=    10;
#etime:= 0.083;
#snodes:=   254;
param nS:=    10;
param nSG:=    34;
param nRVSG :=
1 24
5 2
9 2
13 2
17 2
21 9
25 2
29 2
33 2
2 24
6 2
10 2
14 2
18 2
22 2
26 2
30 2
34 24
3 24
7 20
11 17
15 2
19 2
23 2
27 2
31 2
4 24
8 2
12 2
16 13
20 2
24 2
28 4
32 2
;


param ScenF :=
1 0
59 21.9309
117 59.0976
175 29.2619
2 0
60 23.4934
118 73.0217
176 26.6138
3 0
61 32.5914
119 91.392
177 21.1761
4 0
62 33.1382
120 88.6164
178 36.0872
5 0
63 33.3339
121 0.641264
179 61.3036
6 0
64 30.3539
122 0
180 83.7924
7 0
65 41.2744
123 0.620315
181 63.4422
8 0
66 60.5674
124 0
182 0.47958
9 11.7264
67 56.4035
125 0.637572
183 0.5072
10 16.6011
68 41.9563
126 0
184 0.478567
11 13.7899
69 56.934
127 26.5479
185 0.4006
12 12.1632
70 54.3341
128 44.5984
186 0.488424
13 15.7695
71 48.6967
129 38.5776
187 0.1658
14 14.135
72 41.1979
130 29.2883
188 0.503067
15 10.9203
73 22.3923
131 37.4487
189 0.0002
16 6.77744
74 35.0843
132 52.8687
190 0.50049
17 11.3146
75 23.4887
133 59.0695
191 0
18 23.1161
76 10.2226
134 54.8993
192 0.462266
19 35.7864
77 5.7695
135 56.695
193 0
20 38.6166
78 11.8918
136 53.6021
194 58.1782
21 34.36
79 23.6868
137 46.9221
195 49.903
22 27.9621
80 31.6341
138 41.2123
196 35.7461
23 26.1323
81 34.5438
139 42.4138
197 32.5211
24 19.2485
82 19.5835
140 58.0664
198 0.439621
25 7.48193
83 23.6917
141 65.8411
199 0
26 6.1926
84 20.3522
142 68.0882
200 0.442104
27 3.78679
85 11.9521
143 45.8778
201 0
28 2.80523
86 11.6414
144 0.646546
202 0.432968
29 2.81059
87 12.1294
145 0
203 0
30 3.78409
88 9.09429
146 0.618235
204 0.417139
31 9.32222
89 40.4194
147 0
205 0
32 2.57953
90 55.0066
148 0.571328
206 0.403844
33 0
91 56.3649
149 0.0001
207 0
34 0
92 72.9404
150 0.483114
208 0
35 9.37199
93 80.5502
151 0.1091
209 0
36 10.869
94 70.317
152 8.47619
210 0
37 9.98037
95 64.9462
153 12.3417
211 0
38 7.50763
96 58.8909
154 28.0754
